linetype	xmin	xmax	key	showSelectedlegendlinetype	showSelected1	showSelected2	PANEL	group
1	43448.817	43449.759	43448817 43449759	false positive	0.800000000000001	-3.99076502634595	1	2
0	43449.894	43451.105	43449894 43451105	correct	0.800000000000001	-3.99076502634595	1	3
0	43451.457	43455.122	43451457 43455122	correct	0.800000000000001	-3.99076502634595	1	5
1	43448.817	43449.759	43448817 43449759	false positive	0.800000000000001	-3.59169083010477	1	2
0	43449.894	43451.105	43449894 43451105	correct	0.800000000000001	-3.59169083010477	1	3
0	43451.457	43455.122	43451457 43455122	correct	0.800000000000001	-3.59169083010477	1	5
1	43448.817	43449.759	43448817 43449759	false positive	0.800000000000001	-3.19968223588422	1	2
0	43449.894	43451.105	43449894 43451105	correct	0.800000000000001	-3.19968223588422	1	3
0	43451.457	43455.122	43451457 43455122	correct	0.800000000000001	-3.19968223588422	1	5
1	43448.817	43449.759	43448817 43449759	false positive	0.800000000000001	-2.87110214393305	1	2
0	43449.894	43451.105	43449894 43451105	correct	0.800000000000001	-2.87110214393305	1	3
0	43451.457	43455.122	43451457 43455122	correct	0.800000000000001	-2.87110214393305	1	5
1	43448.817	43449.759	43448817 43449759	false positive	0.800000000000001	-2.54579712711966	1	2
0	43449.894	43451.105	43449894 43451105	correct	0.800000000000001	-2.54579712711966	1	3
0	43451.457	43455.122	43451457 43455122	correct	0.800000000000001	-2.54579712711966	1	5
1	43448.817	43449.759	43448817 43449759	false positive	0.800000000000001	-2.48211495654429	1	2
0	43449.894	43451.105	43449894 43451105	correct	0.800000000000001	-2.48211495654429	1	3
0	43451.457	43455.122	43451457 43455122	correct	0.800000000000001	-2.48211495654429	1	5
1	43448.817	43449.759	43448817 43449759	false positive	0.800000000000001	-1.82583299628681	1	2
0	43449.894	43451.105	43449894 43451105	correct	0.800000000000001	-1.82583299628681	1	3
0	43451.457	43455.122	43451457 43455122	correct	0.800000000000001	-1.82583299628681	1	5
1	43448.817	43449.759	43448817 43449759	false positive	0.800000000000001	-1.09009496446978	1	2
0	43449.894	43451.105	43449894 43451105	correct	0.800000000000001	-1.09009496446978	1	3
0	43451.457	43455.122	43451457 43455122	correct	0.800000000000001	-1.09009496446978	1	5
0	43448.817	43449.759	43448817 43449759	correct	0.800000000000001	-0.247186484534534	1	1
0	43449.894	43451.105	43449894 43451105	correct	0.800000000000001	-0.247186484534534	1	3
0	43451.457	43455.122	43451457 43455122	correct	0.800000000000001	-0.247186484534534	1	5
0	43448.817	43449.759	43448817 43449759	correct	0.800000000000001	1.03535796948531	1	1
0	43449.894	43451.105	43449894 43451105	correct	0.800000000000001	1.03535796948531	1	3
0	43451.457	43455.122	43451457 43455122	correct	0.800000000000001	1.03535796948531	1	5
0	43448.817	43449.759	43448817 43449759	correct	0.800000000000001	Inf	1	1
0	43449.894	43451.105	43449894 43451105	correct	0.800000000000001	Inf	1	3
0	43451.457	43455.122	43451457 43455122	correct	0.800000000000001	Inf	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1	-Inf	1	2
1	43449.894	43451.105	43449894 43451105	false positive	1	-Inf	1	4
1	43451.457	43455.122	43451457 43455122	false positive	1	-Inf	1	6
1	43448.817	43449.759	43448817 43449759	false positive	1	-4.58704105367987	1	2
1	43449.894	43451.105	43449894 43451105	false positive	1	-4.58704105367987	1	4
1	43451.457	43455.122	43451457 43455122	false positive	1	-4.58704105367987	1	6
1	43448.817	43449.759	43448817 43449759	false positive	1	-4.09076502634595	1	2
1	43449.894	43451.105	43449894 43451105	false positive	1	-4.09076502634595	1	4
1	43451.457	43455.122	43451457 43455122	false positive	1	-4.09076502634595	1	6
1	43448.817	43449.759	43448817 43449759	false positive	1	-3.74438179129489	1	2
0	43449.894	43451.105	43449894 43451105	correct	1	-3.74438179129489	1	3
0	43451.457	43455.122	43451457 43455122	correct	1	-3.74438179129489	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1	-3.29968223588422	1	2
0	43449.894	43451.105	43449894 43451105	correct	1	-3.29968223588422	1	3
0	43451.457	43455.122	43451457 43455122	correct	1	-3.29968223588422	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1	-2.92875185990134	1	2
0	43449.894	43451.105	43449894 43451105	correct	1	-2.92875185990134	1	3
0	43451.457	43455.122	43451457 43455122	correct	1	-2.92875185990134	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1	-2.64579712711966	1	2
0	43449.894	43451.105	43449894 43451105	correct	1	-2.64579712711966	1	3
0	43451.457	43455.122	43451457 43455122	correct	1	-2.64579712711966	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1	-2.524465240576	1	2
0	43449.894	43451.105	43449894 43451105	correct	1	-2.524465240576	1	3
0	43451.457	43455.122	43451457 43455122	correct	1	-2.524465240576	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1	-1.92583299628681	1	2
0	43449.894	43451.105	43449894 43451105	correct	1	-1.92583299628681	1	3
0	43451.457	43455.122	43451457 43455122	correct	1	-1.92583299628681	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1	-1.19009496446978	1	2
0	43449.894	43451.105	43449894 43451105	correct	1	-1.19009496446978	1	3
0	43451.457	43455.122	43451457 43455122	correct	1	-1.19009496446978	1	5
0	43448.817	43449.759	43448817 43449759	correct	1	-0.347186484534534	1	1
0	43449.894	43451.105	43449894 43451105	correct	1	-0.347186484534534	1	3
0	43451.457	43455.122	43451457 43455122	correct	1	-0.347186484534534	1	5
0	43448.817	43449.759	43448817 43449759	correct	1	0.935357969485313	1	1
0	43449.894	43451.105	43449894 43451105	correct	1	0.935357969485313	1	3
0	43451.457	43455.122	43451457 43455122	correct	1	0.935357969485313	1	5
0	43448.817	43449.759	43448817 43449759	correct	1	Inf	1	1
0	43449.894	43451.105	43449894 43451105	correct	1	Inf	1	3
0	43451.457	43455.122	43451457 43455122	correct	1	Inf	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1.2	-Inf	1	2
1	43449.894	43451.105	43449894 43451105	false positive	1.2	-Inf	1	4
1	43451.457	43455.122	43451457 43455122	false positive	1.2	-Inf	1	6
1	43448.817	43449.759	43448817 43449759	false positive	1.2	-4.78704105367987	1	2
1	43449.894	43451.105	43449894 43451105	false positive	1.2	-4.78704105367987	1	4
1	43451.457	43455.122	43451457 43455122	false positive	1.2	-4.78704105367987	1	6
1	43448.817	43449.759	43448817 43449759	false positive	1.2	-4.19076502634595	1	2
1	43449.894	43451.105	43449894 43451105	false positive	1.2	-4.19076502634595	1	4
1	43451.457	43455.122	43451457 43455122	false positive	1.2	-4.19076502634595	1	6
1	43448.817	43449.759	43448817 43449759	false positive	1.2	-3.84438179129489	1	2
0	43449.894	43451.105	43449894 43451105	correct	1.2	-3.84438179129489	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.2	-3.84438179129489	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1.2	-3.39968223588422	1	2
0	43449.894	43451.105	43449894 43451105	correct	1.2	-3.39968223588422	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.2	-3.39968223588422	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1.2	-3.02875185990134	1	2
0	43449.894	43451.105	43449894 43451105	correct	1.2	-3.02875185990134	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.2	-3.02875185990134	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1.2	-2.74579712711966	1	2
0	43449.894	43451.105	43449894 43451105	correct	1.2	-2.74579712711966	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.2	-2.74579712711966	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1.2	-2.524465240576	1	2
0	43449.894	43451.105	43449894 43451105	correct	1.2	-2.524465240576	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.2	-2.524465240576	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1.2	-2.02583299628681	1	2
0	43449.894	43451.105	43449894 43451105	correct	1.2	-2.02583299628681	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.2	-2.02583299628681	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1.2	-1.29009496446978	1	2
0	43449.894	43451.105	43449894 43451105	correct	1.2	-1.29009496446978	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.2	-1.29009496446978	1	5
0	43448.817	43449.759	43448817 43449759	correct	1.2	-0.447186484534534	1	1
0	43449.894	43451.105	43449894 43451105	correct	1.2	-0.447186484534534	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.2	-0.447186484534534	1	5
0	43448.817	43449.759	43448817 43449759	correct	1.2	0.835357969485314	1	1
0	43449.894	43451.105	43449894 43451105	correct	1.2	0.835357969485314	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.2	0.835357969485314	1	5
0	43448.817	43449.759	43448817 43449759	correct	1.2	Inf	1	1
0	43449.894	43451.105	43449894 43451105	correct	1.2	Inf	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.2	Inf	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1.4	-Inf	1	2
1	43449.894	43451.105	43449894 43451105	false positive	1.4	-Inf	1	4
1	43451.457	43455.122	43451457 43455122	false positive	1.4	-Inf	1	6
1	43448.817	43449.759	43448817 43449759	false positive	1.4	-4.98704105367987	1	2
1	43449.894	43451.105	43449894 43451105	false positive	1.4	-4.98704105367987	1	4
1	43451.457	43455.122	43451457 43455122	false positive	1.4	-4.98704105367987	1	6
1	43448.817	43449.759	43448817 43449759	false positive	1.4	-4.29076502634595	1	2
1	43449.894	43451.105	43449894 43451105	false positive	1.4	-4.29076502634595	1	4
1	43451.457	43455.122	43451457 43455122	false positive	1.4	-4.29076502634595	1	6
1	43448.817	43449.759	43448817 43449759	false positive	1.4	-3.94438179129489	1	2
0	43449.894	43451.105	43449894 43451105	correct	1.4	-3.94438179129489	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.4	-3.94438179129489	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1.4	-3.49968223588422	1	2
0	43449.894	43451.105	43449894 43451105	correct	1.4	-3.49968223588422	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.4	-3.49968223588422	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1.4	-3.12875185990134	1	2
0	43449.894	43451.105	43449894 43451105	correct	1.4	-3.12875185990134	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.4	-3.12875185990134	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1.4	-2.84579712711966	1	2
0	43449.894	43451.105	43449894 43451105	correct	1.4	-2.84579712711966	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.4	-2.84579712711966	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1.4	-2.524465240576	1	2
0	43449.894	43451.105	43449894 43451105	correct	1.4	-2.524465240576	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.4	-2.524465240576	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1.4	-2.12583299628681	1	2
0	43449.894	43451.105	43449894 43451105	correct	1.4	-2.12583299628681	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.4	-2.12583299628681	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1.4	-1.39009496446978	1	2
0	43449.894	43451.105	43449894 43451105	correct	1.4	-1.39009496446978	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.4	-1.39009496446978	1	5
0	43448.817	43449.759	43448817 43449759	correct	1.4	-0.547186484534534	1	1
0	43449.894	43451.105	43449894 43451105	correct	1.4	-0.547186484534534	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.4	-0.547186484534534	1	5
0	43448.817	43449.759	43448817 43449759	correct	1.4	0.735357969485313	1	1
0	43449.894	43451.105	43449894 43451105	correct	1.4	0.735357969485313	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.4	0.735357969485313	1	5
0	43448.817	43449.759	43448817 43449759	correct	1.4	Inf	1	1
0	43449.894	43451.105	43449894 43451105	correct	1.4	Inf	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.4	Inf	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1.6	-Inf	1	2
1	43449.894	43451.105	43449894 43451105	false positive	1.6	-Inf	1	4
1	43451.457	43455.122	43451457 43455122	false positive	1.6	-Inf	1	6
1	43448.817	43449.759	43448817 43449759	false positive	1.6	-5.18704105367987	1	2
1	43449.894	43451.105	43449894 43451105	false positive	1.6	-5.18704105367987	1	4
1	43451.457	43455.122	43451457 43455122	false positive	1.6	-5.18704105367987	1	6
1	43448.817	43449.759	43448817 43449759	false positive	1.6	-4.39169083010477	1	2
1	43449.894	43451.105	43449894 43451105	false positive	1.6	-4.39169083010477	1	4
1	43451.457	43455.122	43451457 43455122	false positive	1.6	-4.39169083010477	1	6
1	43448.817	43449.759	43448817 43449759	false positive	1.6	-4.04438179129489	1	2
1	43449.894	43451.105	43449894 43451105	false positive	1.6	-4.04438179129489	1	4
1	43451.457	43455.122	43451457 43455122	false positive	1.6	-4.04438179129489	1	6
1	43448.817	43449.759	43448817 43449759	false positive	1.6	-3.67345141531201	1	2
0	43449.894	43451.105	43449894 43451105	correct	1.6	-3.67345141531201	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.6	-3.67345141531201	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1.6	-3.22875185990134	1	2
0	43449.894	43451.105	43449894 43451105	correct	1.6	-3.22875185990134	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.6	-3.22875185990134	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1.6	-2.87110214393305	1	2
0	43449.894	43451.105	43449894 43451105	correct	1.6	-2.87110214393305	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.6	-2.87110214393305	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1.6	-2.524465240576	1	2
0	43449.894	43451.105	43449894 43451105	correct	1.6	-2.524465240576	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.6	-2.524465240576	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1.6	-2.22583299628681	1	2
0	43449.894	43451.105	43449894 43451105	correct	1.6	-2.22583299628681	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.6	-2.22583299628681	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1.6	-1.49009496446978	1	2
0	43449.894	43451.105	43449894 43451105	correct	1.6	-1.49009496446978	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.6	-1.49009496446978	1	5
0	43448.817	43449.759	43448817 43449759	correct	1.6	-0.647186484534535	1	1
0	43449.894	43451.105	43449894 43451105	correct	1.6	-0.647186484534535	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.6	-0.647186484534535	1	5
0	43448.817	43449.759	43448817 43449759	correct	1.6	0.635357969485312	1	1
0	43449.894	43451.105	43449894 43451105	correct	1.6	0.635357969485312	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.6	0.635357969485312	1	5
0	43448.817	43449.759	43448817 43449759	correct	1.6	Inf	1	1
0	43449.894	43451.105	43449894 43451105	correct	1.6	Inf	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.6	Inf	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1.8	-Inf	1	2
1	43449.894	43451.105	43449894 43451105	false positive	1.8	-Inf	1	4
1	43451.457	43455.122	43451457 43455122	false positive	1.8	-Inf	1	6
1	43448.817	43449.759	43448817 43449759	false positive	1.8	-5.38704105367987	1	2
1	43449.894	43451.105	43449894 43451105	false positive	1.8	-5.38704105367987	1	4
1	43451.457	43455.122	43451457 43455122	false positive	1.8	-5.38704105367987	1	6
1	43448.817	43449.759	43448817 43449759	false positive	1.8	-4.59169083010477	1	2
1	43449.894	43451.105	43449894 43451105	false positive	1.8	-4.59169083010477	1	4
1	43451.457	43455.122	43451457 43455122	false positive	1.8	-4.59169083010477	1	6
1	43448.817	43449.759	43448817 43449759	false positive	1.8	-4.14438179129489	1	2
1	43449.894	43451.105	43449894 43451105	false positive	1.8	-4.14438179129489	1	4
1	43451.457	43455.122	43451457 43455122	false positive	1.8	-4.14438179129489	1	6
1	43448.817	43449.759	43448817 43449759	false positive	1.8	-3.77345141531201	1	2
0	43449.894	43451.105	43449894 43451105	correct	1.8	-3.77345141531201	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.8	-3.77345141531201	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1.8	-3.32875185990134	1	2
0	43449.894	43451.105	43449894 43451105	correct	1.8	-3.32875185990134	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.8	-3.32875185990134	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1.8	-2.87110214393305	1	2
0	43449.894	43451.105	43449894 43451105	correct	1.8	-2.87110214393305	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.8	-2.87110214393305	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1.8	-2.524465240576	1	2
0	43449.894	43451.105	43449894 43451105	correct	1.8	-2.524465240576	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.8	-2.524465240576	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1.8	-2.32583299628681	1	2
0	43449.894	43451.105	43449894 43451105	correct	1.8	-2.32583299628681	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.8	-2.32583299628681	1	5
1	43448.817	43449.759	43448817 43449759	false positive	1.8	-1.59009496446978	1	2
0	43449.894	43451.105	43449894 43451105	correct	1.8	-1.59009496446978	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.8	-1.59009496446978	1	5
0	43448.817	43449.759	43448817 43449759	correct	1.8	-0.747186484534534	1	1
0	43449.894	43451.105	43449894 43451105	correct	1.8	-0.747186484534534	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.8	-0.747186484534534	1	5
0	43448.817	43449.759	43448817 43449759	correct	1.8	0.535357969485313	1	1
0	43449.894	43451.105	43449894 43451105	correct	1.8	0.535357969485313	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.8	0.535357969485313	1	5
0	43448.817	43449.759	43448817 43449759	correct	1.8	Inf	1	1
0	43449.894	43451.105	43449894 43451105	correct	1.8	Inf	1	3
0	43451.457	43455.122	43451457 43455122	correct	1.8	Inf	1	5
1	43448.817	43449.759	43448817 43449759	false positive	2	-Inf	1	2
1	43449.894	43451.105	43449894 43451105	false positive	2	-Inf	1	4
1	43451.457	43455.122	43451457 43455122	false positive	2	-Inf	1	6
1	43448.817	43449.759	43448817 43449759	false positive	2	-5.58704105367987	1	2
1	43449.894	43451.105	43449894 43451105	false positive	2	-5.58704105367987	1	4
1	43451.457	43455.122	43451457 43455122	false positive	2	-5.58704105367987	1	6
1	43448.817	43449.759	43448817 43449759	false positive	2	-4.79169083010477	1	2
1	43449.894	43451.105	43449894 43451105	false positive	2	-4.79169083010477	1	4
1	43451.457	43455.122	43451457 43455122	false positive	2	-4.79169083010477	1	6
1	43448.817	43449.759	43448817 43449759	false positive	2	-4.24438179129489	1	2
1	43449.894	43451.105	43449894 43451105	false positive	2	-4.24438179129489	1	4
1	43451.457	43455.122	43451457 43455122	false positive	2	-4.24438179129489	1	6
1	43448.817	43449.759	43448817 43449759	false positive	2	-3.87345141531201	1	2
0	43449.894	43451.105	43449894 43451105	correct	2	-3.87345141531201	1	3
0	43451.457	43455.122	43451457 43455122	correct	2	-3.87345141531201	1	5
1	43448.817	43449.759	43448817 43449759	false positive	2	-3.42875185990134	1	2
0	43449.894	43451.105	43449894 43451105	correct	2	-3.42875185990134	1	3
0	43451.457	43455.122	43451457 43455122	correct	2	-3.42875185990134	1	5
1	43448.817	43449.759	43448817 43449759	false positive	2	-2.87110214393305	1	2
0	43449.894	43451.105	43449894 43451105	correct	2	-2.87110214393305	1	3
0	43451.457	43455.122	43451457 43455122	correct	2	-2.87110214393305	1	5
1	43448.817	43449.759	43448817 43449759	false positive	2	-2.524465240576	1	2
0	43449.894	43451.105	43449894 43451105	correct	2	-2.524465240576	1	3
0	43451.457	43455.122	43451457 43455122	correct	2	-2.524465240576	1	5
1	43448.817	43449.759	43448817 43449759	false positive	2	-2.42583299628681	1	2
0	43449.894	43451.105	43449894 43451105	correct	2	-2.42583299628681	1	3
0	43451.457	43455.122	43451457 43455122	correct	2	-2.42583299628681	1	5
1	43448.817	43449.759	43448817 43449759	false positive	2	-1.69009496446978	1	2
0	43449.894	43451.105	43449894 43451105	correct	2	-1.69009496446978	1	3
0	43451.457	43455.122	43451457 43455122	correct	2	-1.69009496446978	1	5
0	43448.817	43449.759	43448817 43449759	correct	2	-0.847186484534534	1	1
0	43449.894	43451.105	43449894 43451105	correct	2	-0.847186484534534	1	3
0	43451.457	43455.122	43451457 43455122	correct	2	-0.847186484534534	1	5
0	43448.817	43449.759	43448817 43449759	correct	2	0.435357969485313	1	1
0	43449.894	43451.105	43449894 43451105	correct	2	0.435357969485313	1	3
0	43451.457	43455.122	43451457 43455122	correct	2	0.435357969485313	1	5
0	43448.817	43449.759	43448817 43449759	correct	2	Inf	1	1
0	43449.894	43451.105	43449894 43451105	correct	2	Inf	1	3
0	43451.457	43455.122	43451457 43455122	correct	2	Inf	1	5
1	43448.817	43449.759	43448817 43449759	false positive	2.2	-Inf	1	2
1	43449.894	43451.105	43449894 43451105	false positive	2.2	-Inf	1	4
1	43451.457	43455.122	43451457 43455122	false positive	2.2	-Inf	1	6
1	43448.817	43449.759	43448817 43449759	false positive	2.2	-5.78704105367987	1	2
1	43449.894	43451.105	43449894 43451105	false positive	2.2	-5.78704105367987	1	4
1	43451.457	43455.122	43451457 43455122	false positive	2.2	-5.78704105367987	1	6
1	43448.817	43449.759	43448817 43449759	false positive	2.2	-4.99169083010477	1	2
1	43449.894	43451.105	43449894 43451105	false positive	2.2	-4.99169083010477	1	4
1	43451.457	43455.122	43451457 43455122	false positive	2.2	-4.99169083010477	1	6
1	43448.817	43449.759	43448817 43449759	false positive	2.2	-4.34438179129489	1	2
1	43449.894	43451.105	43449894 43451105	false positive	2.2	-4.34438179129489	1	4
1	43451.457	43455.122	43451457 43455122	false positive	2.2	-4.34438179129489	1	6
1	43448.817	43449.759	43448817 43449759	false positive	2.2	-3.97345141531201	1	2
0	43449.894	43451.105	43449894 43451105	correct	2.2	-3.97345141531201	1	3
0	43451.457	43455.122	43451457 43455122	correct	2.2	-3.97345141531201	1	5
1	43448.817	43449.759	43448817 43449759	false positive	2.2	-3.52875185990134	1	2
0	43449.894	43451.105	43449894 43451105	correct	2.2	-3.52875185990134	1	3
0	43451.457	43455.122	43451457 43455122	correct	2.2	-3.52875185990134	1	5
1	43448.817	43449.759	43448817 43449759	false positive	2.2	-2.87246989964386	1	2
0	43449.894	43451.105	43449894 43451105	correct	2.2	-2.87246989964386	1	3
0	43451.457	43455.122	43451457 43455122	correct	2.2	-2.87246989964386	1	5
1	43448.817	43449.759	43448817 43449759	false positive	2.2	-2.58951516686218	1	2
0	43449.894	43451.105	43449894 43451105	correct	2.2	-2.58951516686218	1	3
0	43451.457	43455.122	43451457 43455122	correct	2.2	-2.58951516686218	1	5
1	43448.817	43449.759	43448817 43449759	false positive	2.2	-2.524465240576	1	2
0	43449.894	43451.105	43449894 43451105	correct	2.2	-2.524465240576	1	3
0	43451.457	43455.122	43451457 43455122	correct	2.2	-2.524465240576	1	5
1	43448.817	43449.759	43448817 43449759	false positive	2.2	-1.7250450381836	1	2
0	43449.894	43451.105	43449894 43451105	correct	2.2	-1.7250450381836	1	3
0	43451.457	43455.122	43451457 43455122	correct	2.2	-1.7250450381836	1	5
0	43448.817	43449.759	43448817 43449759	correct	2.2	-0.947186484534534	1	1
0	43449.894	43451.105	43449894 43451105	correct	2.2	-0.947186484534534	1	3
0	43451.457	43455.122	43451457 43455122	correct	2.2	-0.947186484534534	1	5
0	43448.817	43449.759	43448817 43449759	correct	2.2	0.335357969485314	1	1
0	43449.894	43451.105	43449894 43451105	correct	2.2	0.335357969485314	1	3
0	43451.457	43455.122	43451457 43455122	correct	2.2	0.335357969485314	1	5
0	43448.817	43449.759	43448817 43449759	correct	2.2	Inf	1	1
0	43449.894	43451.105	43449894 43451105	correct	2.2	Inf	1	3
0	43451.457	43455.122	43451457 43455122	correct	2.2	Inf	1	5
1	43448.817	43449.759	43448817 43449759	false positive	2.4	-Inf	1	2
1	43449.894	43451.105	43449894 43451105	false positive	2.4	-Inf	1	4
1	43451.457	43455.122	43451457 43455122	false positive	2.4	-Inf	1	6
1	43448.817	43449.759	43448817 43449759	false positive	2.4	-5.98704105367987	1	2
1	43449.894	43451.105	43449894 43451105	false positive	2.4	-5.98704105367987	1	4
1	43451.457	43455.122	43451457 43455122	false positive	2.4	-5.98704105367987	1	6
1	43448.817	43449.759	43448817 43449759	false positive	2.4	-5.19169083010477	1	2
1	43449.894	43451.105	43449894 43451105	false positive	2.4	-5.19169083010477	1	4
1	43451.457	43455.122	43451457 43455122	false positive	2.4	-5.19169083010477	1	6
1	43448.817	43449.759	43448817 43449759	false positive	2.4	-4.47437721907083	1	2
1	43449.894	43451.105	43449894 43451105	false positive	2.4	-4.47437721907083	1	4
1	43451.457	43455.122	43451457 43455122	false positive	2.4	-4.47437721907083	1	6
1	43448.817	43449.759	43448817 43449759	false positive	2.4	-4.07345141531201	1	2
1	43449.894	43451.105	43449894 43451105	false positive	2.4	-4.07345141531201	1	4
1	43451.457	43455.122	43451457 43455122	false positive	2.4	-4.07345141531201	1	6
1	43448.817	43449.759	43448817 43449759	false positive	2.4	-3.5987564321254	1	2
0	43449.894	43451.105	43449894 43451105	correct	2.4	-3.5987564321254	1	3
0	43451.457	43455.122	43451457 43455122	correct	2.4	-3.5987564321254	1	5
1	43448.817	43449.759	43448817 43449759	false positive	2.4	-2.97246989964386	1	2
0	43449.894	43451.105	43449894 43451105	correct	2.4	-2.97246989964386	1	3
0	43451.457	43455.122	43451457 43455122	correct	2.4	-2.97246989964386	1	5
1	43448.817	43449.759	43448817 43449759	false positive	2.4	-2.68951516686218	1	2
0	43449.894	43451.105	43449894 43451105	correct	2.4	-2.68951516686218	1	3
0	43451.457	43455.122	43451457 43455122	correct	2.4	-2.68951516686218	1	5
1	43448.817	43449.759	43448817 43449759	false positive	2.4	-2.524465240576	1	2
0	43449.894	43451.105	43449894 43451105	correct	2.4	-2.524465240576	1	3
0	43451.457	43455.122	43451457 43455122	correct	2.4	-2.524465240576	1	5
1	43448.817	43449.759	43448817 43449759	false positive	2.4	-1.78292451635157	1	2
0	43449.894	43451.105	43449894 43451105	correct	2.4	-1.78292451635157	1	3
0	43451.457	43455.122	43451457 43455122	correct	2.4	-1.78292451635157	1	5
1	43448.817	43449.759	43448817 43449759	false positive	2.4	-1.04718648453453	1	2
0	43449.894	43451.105	43449894 43451105	correct	2.4	-1.04718648453453	1	3
0	43451.457	43455.122	43451457 43455122	correct	2.4	-1.04718648453453	1	5
0	43448.817	43449.759	43448817 43449759	correct	2.4	0.293237447653286	1	1
0	43449.894	43451.105	43449894 43451105	correct	2.4	0.293237447653286	1	3
0	43451.457	43455.122	43451457 43455122	correct	2.4	0.293237447653286	1	5
0	43448.817	43449.759	43448817 43449759	correct	2.4	Inf	1	1
0	43449.894	43451.105	43449894 43451105	correct	2.4	Inf	1	3
0	43451.457	43455.122	43451457 43455122	correct	2.4	Inf	1	5
1	43448.817	43449.759	43448817 43449759	false positive	2.6	-Inf	1	2
1	43449.894	43451.105	43449894 43451105	false positive	2.6	-Inf	1	4
1	43451.457	43455.122	43451457 43455122	false positive	2.6	-Inf	1	6
1	43448.817	43449.759	43448817 43449759	false positive	2.6	-6.18704105367987	1	2
1	43449.894	43451.105	43449894 43451105	false positive	2.6	-6.18704105367987	1	4
1	43451.457	43455.122	43451457 43455122	false positive	2.6	-6.18704105367987	1	6
1	43448.817	43449.759	43448817 43449759	false positive	2.6	-5.39169083010477	1	2
